heuristic,switch_size,max_queue_length,simulation_length,packet_delay_average,packet_delay_variance,packet_delay_max,packet_delay_min,queue_length_average,queue_length_variance,queue_length_max,queue_length_min,permutation_matrix_amount_average,permutation_matrix_amount_variance,permutation_matrix_amount_max,permutation_matrix_amount_min,throughput_average,throughput_variance,throughput_max,throughput_min
QBVN_Cover,2,50,50,3.395754359363154,15.446865977568184,31.0,0.0,3.7456666666666667,6.004314555555555,17.0,0.0,1.9666666666666666,0.0322222222222222,2.0,1.0,0.8793333333333333,0.002632888888888889,0.98,0.72
QBVN_Cover,2,50,55,3.6156741957563314,17.10657156804735,31.0,0.0,3.9684848484848483,6.703855280073462,17.0,0.0,1.9666666666666666,0.0322222222222222,2.0,1.0,0.8854545454545454,0.0021685950413223134,0.9818181818181818,0.7454545454545455
QBVN_Cover,2,50,60,3.874452097683156,19.25067479372916,31.0,0.0,4.183055555555556,7.306768441358025,17.0,0.0,1.9666666666666666,0.0322222222222222,2.0,1.0,0.8872222222222224,0.0016191358024691344,0.95,0.7666666666666667
QBVN_Cover,2,50,65,4.073647871116226,20.783989109607088,33.0,0.0,4.392307692307693,7.861992110453648,17.0,0.0,1.9666666666666666,0.0322222222222222,2.0,1.0,0.8912820512820512,0.0013796186719263646,0.9538461538461539,0.7769230769230769
QBVN_Cover,2,50,70,4.279392162090109,22.244520664923908,33.0,0.0,4.603095238095238,8.461276133786848,17.0,0.0,1.9666666666666666,0.0322222222222222,2.0,1.0,0.8930952380952382,0.0012193310657596375,0.9571428571428572,0.7928571428571428
QBVN_Cover,2,50,75,4.415506958250497,22.795544822516195,33.0,0.0,4.812444444444444,9.124378469135802,20.0,0.0,1.9666666666666666,0.0322222222222222,2.0,1.0,0.8942222222222223,0.0012199506172839503,0.96,0.78
QBVN_Cover,2,50,80,4.618063617367077,24.69113411900832,40.0,0.0,5.018958333333333,9.853598914930556,22.0,0.0,1.9666666666666666,0.0322222222222222,2.0,1.0,0.8972916666666667,0.001197092013888889,0.95625,0.775
QBVN_Cover,2,50,85,4.859072097582226,27.556919984128882,44.0,0.0,5.216274509803921,10.543225336409073,22.0,0.0,1.9666666666666666,0.0322222222222222,2.0,1.0,0.9001960784313724,0.001083006535947713,0.9588235294117647,0.7823529411764706
QBVN_Cover,2,50,90,5.072526121696374,29.666938281688072,44.0,0.0,5.403888888888889,11.168540432098766,22.0,0.0,1.9666666666666666,0.0322222222222222,2.0,1.0,0.9038888888888887,0.0009797325102880669,0.9611111111111111,0.7944444444444444
QBVN_Cover,2,50,95,5.259667440061872,31.486130438514486,44.0,0.0,5.580350877192982,11.717929701446598,22.0,0.0,1.9666666666666666,0.0322222222222222,2.0,1.0,0.9073684210526314,0.0008653739612188365,0.9631578947368421,0.8052631578947368
QBVN_Cover,2,50,100,5.435188575613329,32.77088186667285,44.0,0.0,5.745166666666667,12.202893305555556,23.0,0.0,1.9666666666666666,0.0322222222222222,2.0,1.0,0.9103333333333333,0.0007982222222222215,0.96,0.81
QBVN_Cover,3,10,5,0.8979591836734694,1.1038733860891297,4.0,0.0,1.4933333333333334,0.965511111111111,4.0,0.0,6.5,2.183333333333333,10.0,4.0,0.5444444444444444,0.010098765432098759,0.7333333333333333,0.3333333333333333
QBVN_Cover,3,10,10,1.7952029520295203,3.303076619327079,8.0,0.0,2.4166666666666665,2.3497222222222223,8.0,0.0,6.5,2.183333333333333,10.0,4.0,0.6022222222222222,0.011032098765432099,0.8333333333333334,0.4
QBVN_Cover,3,10,15,2.5714285714285716,5.943183673469389,12.0,0.0,3.197037037037037,3.694509739368999,9.0,0.0,6.5,2.183333333333333,10.0,4.0,0.6481481481481485,0.005500685871056242,0.8,0.5111111111111111
QBVN_Cover,3,10,20,3.267857142857143,9.290265538033397,17.0,0.0,3.872777777777778,4.986592283950618,10.0,0.0,6.5,2.183333333333333,10.0,4.0,0.6844444444444444,0.004554320987654321,0.8333333333333334,0.55
QBVN_Cover,3,10,25,3.970328282828283,12.646215548796041,20.0,0.0,4.463555555555556,6.089560691358026,10.0,0.0,6.5,2.183333333333333,10.0,4.0,0.7040000000000001,0.0040343703703703705,0.8133333333333334,0.6
QBVN_Cover,3,10,30,4.359293873312565,15.151281744375755,22.0,0.0,4.977037037037037,6.952806035665295,10.0,0.0,6.5,2.183333333333333,10.0,4.0,0.7133333333333333,0.005032098765432101,0.8333333333333334,0.5777777777777777
QBVN_Cover,3,10,35,4.927517361111111,19.82764557261526,29.0,0.0,5.40031746031746,7.422285613504661,10.0,0.0,6.5,2.183333333333333,10.0,4.0,0.7314285714285716,0.004428722600151171,0.8571428571428571,0.5904761904761905
QBVN_Cover,3,10,40,5.468691413573303,25.466867541444834,35.0,0.0,5.758333333333334,7.669375000000001,10.0,0.0,6.5,2.183333333333333,10.0,4.0,0.7408333333333333,0.00362199074074074,0.8583333333333333,0.6333333333333333
QBVN_Cover,3,10,45,5.935163744624545,29.957423782317697,35.0,0.0,6.0730864197530865,7.776880597469899,10.0,0.0,6.5,2.183333333333333,10.0,4.0,0.7464197530864195,0.0036019509221155315,0.8592592592592593,0.6370370370370371
QBVN_Cover,3,10,50,6.387201415511648,34.146447815226544,44.0,0.0,6.343555555555556,7.777525135802469,10.0,0.0,6.5,2.183333333333333,10.0,4.0,0.7535555555555555,0.003420691358024691,0.8533333333333334,0.64
QBVN_Cover,3,10,55,6.7612456747404845,37.78781936924201,44.0,0.0,6.573535353535354,7.689036996224875,10.0,0.0,6.5,2.183333333333333,10.0,4.0,0.758989898989899,0.003461728395061728,0.8606060606060606,0.6484848484848484
QBVN_Cover,3,10,60,7.09834871296746,40.573863227597904,44.0,0.0,6.772962962962963,7.563639368998627,10.0,0.0,6.5,2.183333333333333,10.0,4.0,0.7625925925925927,0.0035636488340192052,0.8666666666666667,0.6333333333333333
QBVN_Cover,3,10,65,7.316666666666666,42.42838888888889,44.0,0.0,6.938974358974359,7.379010913872452,10.0,0.0,6.5,2.183333333333333,10.0,4.0,0.7692307692307694,0.0036309445540214772,0.8666666666666667,0.6358974358974359
QBVN_Cover,3,10,70,7.495679012345679,44.68290313976527,48.0,0.0,7.086507936507936,7.195214789619553,10.0,0.0,6.5,2.183333333333333,10.0,4.0,0.7714285714285712,0.003736961451247167,0.8761904761904762,0.6142857142857143
QBVN_Cover,3,10,75,7.769009216589862,47.65344049300261,48.0,0.0,7.217777777777778,7.010646913580247,10.0,0.0,6.5,2.183333333333333,10.0,4.0,0.7715555555555557,0.0036893497942386824,0.88,0.6266666666666667
QBVN_Cover,3,10,80,8.002342764462066,50.84140737863795,56.0,0.0,7.334583333333334,6.826526215277778,10.0,0.0,6.5,2.183333333333333,10.0,4.0,0.7706944444444445,0.0036359760802469132,0.875,0.6375
QBVN_Cover,3,10,85,8.14996614759648,52.086176369876355,56.0,0.0,7.436209150326797,6.627107198086207,10.0,0.0,6.5,2.183333333333333,10.0,4.0,0.7722875816993465,0.003382220513477722,0.8666666666666667,0.6588235294117647
QBVN_Cover,3,10,90,8.301724137931034,53.99612729554763,56.0,0.0,7.527283950617284,6.43271237616217,10.0,0.0,6.5,2.183333333333333,10.0,4.0,0.7733333333333333,0.0031489711934156376,0.8666666666666667,0.6703703703703704
QBVN_Cover,3,10,95,8.448911729141475,56.76643472860487,65.0,0.0,7.610292397660818,6.242981785848637,10.0,0.0,6.5,2.183333333333333,10.0,4.0,0.7738011695906433,0.003030046852022844,0.8491228070175438,0.6736842105263158
QBVN_Cover,3,10,100,8.59862385321101,58.53385131722919,65.0,0.0,7.685,6.057330555555556,10.0,0.0,6.5,2.183333333333333,10.0,4.0,0.7751111111111111,0.0027331358024691374,0.8533333333333334,0.6866666666666666
QBVN_Cover,3,25,5,0.8979591836734694,1.1038733860891297,4.0,0.0,1.4933333333333334,0.965511111111111,4.0,0.0,6.5,2.183333333333333,10.0,4.0,0.5444444444444444,0.010098765432098759,0.7333333333333333,0.3333333333333333
QBVN_Cover,3,25,10,1.7952029520295203,3.303076619327079,8.0,0.0,2.4166666666666665,2.3497222222222223,8.0,0.0,6.5,2.183333333333333,10.0,4.0,0.6022222222222222,0.011032098765432099,0.8333333333333334,0.4
QBVN_Cover,3,25,15,2.5714285714285716,5.943183673469389,12.0,0.0,3.197037037037037,3.694509739368999,9.0,0.0,6.5,2.183333333333333,10.0,4.0,0.6481481481481485,0.005500685871056242,0.8,0.5111111111111111
QBVN_Cover,3,25,20,3.267857142857143,9.290265538033397,17.0,0.0,3.8777777777777778,5.047283950617283,11.0,0.0,6.5,2.183333333333333,10.0,4.0,0.6844444444444444,0.004554320987654321,0.8333333333333334,0.55
QBVN_Cover,3,25,25,3.9697160883280755,12.648925155987222,20.0,0.0,4.5008888888888885,6.528221432098766,13.0,0.0,6.5,2.183333333333333,10.0,4.0,0.7044444444444445,0.003971358024691359,0.8133333333333334,0.6
QBVN_Cover,3,25,30,4.345717234262126,15.133317571230325,22.0,0.0,5.08925925925926,8.230180932784636,15.0,0.0,6.5,2.183333333333333,10.0,4.0,0.7177777777777778,0.004301234567901237,0.8333333333333334,0.5888888888888889
QBVN_Cover,3,25,35,4.919209282337774,19.822437191697247,29.0,0.0,5.628571428571429,9.839818594104308,16.0,0.0,6.5,2.183333333333333,10.0,4.0,0.7387301587301589,0.0034992189468379944,0.8571428571428571,0.6190476190476191
QBVN_Cover,3,25,40,5.485767097966728,25.55922441156071,35.0,0.0,6.123333333333333,11.310344444444446,17.0,0.0,6.5,2.183333333333333,10.0,4.0,0.7513888888888889,0.0026994598765432086,0.8583333333333333,0.6583333333333333
QBVN_Cover,3,25,45,5.992852501624432,30.257908627367033,35.0,0.0,6.6056790123456794,12.85512824264594,17.0,0.0,6.5,2.183333333333333,10.0,4.0,0.76,0.0023579332418838597,0.8592592592592593,0.674074074074074
QBVN_Cover,3,25,50,6.49335260115607,35.15400205486318,44.0,0.0,7.076222222222222,14.56063461728395,19.0,0.0,6.5,2.183333333333333,10.0,4.0,0.7688888888888888,0.0020898765432098773,0.8533333333333334,0.6933333333333334
QBVN_Cover,3,25,55,6.967247205614765,39.838282596284756,44.0,0.0,7.521616161616161,16.270138802163043,22.0,0.0,6.5,2.183333333333333,10.0,4.0,0.7771717171717171,0.0019484134272013062,0.8606060606060606,0.703030303030303
QBVN_Cover,3,25,60,7.4082405872602415,43.9716299378554,44.0,0.0,7.957592592592593,18.080979389574757,24.0,0.0,6.5,2.183333333333333,10.0,4.0,0.7820370370370371,0.0020795953360768175,0.8666666666666667,0.6944444444444444
QBVN_Cover,3,25,65,7.782533506268915,47.39585575168753,44.0,0.0,8.372820512820512,19.899124523339907,25.0,0.0,6.5,2.183333333333333,10.0,4.0,0.7907692307692309,0.002020425158886697,0.8666666666666667,0.7128205128205128
QBVN_Cover,3,25,70,8.128118140091798,51.21647338935563,48.0,0.0,8.773650793650793,21.723051751070795,25.0,0.0,6.5,2.183333333333333,10.0,4.0,0.7953968253968253,0.0018933988410178883,0.8761904761904762,0.7095238095238096
QBVN_Cover,3,25,75,8.543433969253565,56.03844503319319,48.0,0.0,9.167111111111112,23.63488869135802,25.0,0.0,6.5,2.183333333333333,10.0,4.0,0.7998518518518518,0.001956192043895749,0.88,0.7155555555555555
QBVN_Cover,3,25,80,8.929301680817883,61.537195474921795,56.0,0.0,9.55875,25.707381770833333,25.0,0.0,6.5,2.183333333333333,10.0,4.0,0.8015277777777778,0.001868614969135802,0.875,0.7208333333333333
QBVN_Cover,3,25,85,9.298279779292438,66.64228525895172,56.0,0.0,9.94954248366013,27.89078737237815,25.0,0.0,6.5,2.183333333333333,10.0,4.0,0.8054901960784316,0.0016645905420991922,0.8705882352941177,0.7372549019607844
QBVN_Cover,3,25,90,9.68117269812185,71.91850490054641,56.0,0.0,10.332592592592592,30.06691303155007,25.0,0.0,6.5,2.183333333333333,10.0,4.0,0.8085185185185183,0.0015108824874256967,0.8740740740740741,0.7407407407407407
QBVN_Cover,3,25,95,10.044041450777202,77.8480891358754,65.0,0.0,10.705263157894738,32.19546937519237,25.0,0.0,6.5,2.183333333333333,10.0,4.0,0.8126315789473684,0.001518908382066277,0.8807017543859649,0.743859649122807
QBVN_Cover,3,25,100,10.45282505105514,83.59127350308925,65.0,0.0,11.065777777777777,34.22078439506173,25.0,0.0,6.5,2.183333333333333,10.0,4.0,0.8161111111111109,0.0014267283950617294,0.8866666666666667,0.7533333333333333
QBVN_Cover,3,50,5,0.8979591836734694,1.1038733860891297,4.0,0.0,1.4933333333333334,0.965511111111111,4.0,0.0,6.5,2.183333333333333,10.0,4.0,0.5444444444444444,0.010098765432098759,0.7333333333333333,0.3333333333333333
QBVN_Cover,3,50,10,1.7952029520295203,3.303076619327079,8.0,0.0,2.4166666666666665,2.3497222222222223,8.0,0.0,6.5,2.183333333333333,10.0,4.0,0.6022222222222222,0.011032098765432099,0.8333333333333334,0.4
QBVN_Cover,3,50,15,2.5714285714285716,5.943183673469389,12.0,0.0,3.197037037037037,3.694509739368999,9.0,0.0,6.5,2.183333333333333,10.0,4.0,0.6481481481481485,0.005500685871056242,0.8,0.5111111111111111
QBVN_Cover,3,50,20,3.267857142857143,9.290265538033397,17.0,0.0,3.8777777777777778,5.047283950617283,11.0,0.0,6.5,2.183333333333333,10.0,4.0,0.6844444444444444,0.004554320987654321,0.8333333333333334,0.55
QBVN_Cover,3,50,25,3.9697160883280755,12.648925155987222,20.0,0.0,4.5008888888888885,6.528221432098766,13.0,0.0,6.5,2.183333333333333,10.0,4.0,0.7044444444444445,0.003971358024691359,0.8133333333333334,0.6
QBVN_Cover,3,50,30,4.345717234262126,15.133317571230325,22.0,0.0,5.08925925925926,8.230180932784636,15.0,0.0,6.5,2.183333333333333,10.0,4.0,0.7177777777777778,0.004301234567901237,0.8333333333333334,0.5888888888888889
QBVN_Cover,3,50,35,4.919209282337774,19.822437191697247,29.0,0.0,5.628571428571429,9.839818594104308,16.0,0.0,6.5,2.183333333333333,10.0,4.0,0.7387301587301589,0.0034992189468379944,0.8571428571428571,0.6190476190476191
QBVN_Cover,3,50,40,5.485767097966728,25.55922441156071,35.0,0.0,6.123333333333333,11.310344444444446,17.0,0.0,6.5,2.183333333333333,10.0,4.0,0.7513888888888889,0.0026994598765432086,0.8583333333333333,0.6583333333333333
QBVN_Cover,3,50,45,5.992852501624432,30.257908627367033,35.0,0.0,6.6056790123456794,12.85512824264594,17.0,0.0,6.5,2.183333333333333,10.0,4.0,0.76,0.0023579332418838597,0.8592592592592593,0.674074074074074
QBVN_Cover,3,50,50,6.49335260115607,35.15400205486318,44.0,0.0,7.076222222222222,14.56063461728395,19.0,0.0,6.5,2.183333333333333,10.0,4.0,0.7688888888888888,0.0020898765432098773,0.8533333333333334,0.6933333333333334
QBVN_Cover,3,50,55,6.967247205614765,39.838282596284756,44.0,0.0,7.521616161616161,16.270138802163043,22.0,0.0,6.5,2.183333333333333,10.0,4.0,0.7771717171717171,0.0019484134272013062,0.8606060606060606,0.703030303030303
QBVN_Cover,3,50,60,7.4082405872602415,43.9716299378554,44.0,0.0,7.957592592592593,18.080979389574757,24.0,0.0,6.5,2.183333333333333,10.0,4.0,0.7820370370370371,0.0020795953360768175,0.8666666666666667,0.6944444444444444
QBVN_Cover,3,50,65,7.782533506268915,47.39585575168753,44.0,0.0,8.373162393162394,19.910151537731025,25.0,0.0,6.5,2.183333333333333,10.0,4.0,0.7907692307692309,0.002020425158886697,0.8666666666666667,0.7128205128205128
QBVN_Cover,3,50,70,8.128118140091798,51.21647338935563,48.0,0.0,8.775714285714285,21.79239433106576,28.0,0.0,6.5,2.183333333333333,10.0,4.0,0.7953968253968253,0.0018933988410178883,0.8761904761904762,0.7095238095238096
QBVN_Cover,3,50,75,8.543433969253565,56.03844503319319,48.0,0.0,9.172,23.799008592592592,29.0,0.0,6.5,2.183333333333333,10.0,4.0,0.7998518518518518,0.001956192043895749,0.88,0.7155555555555555
QBVN_Cover,3,50,80,8.929821521400104,61.539867911309486,56.0,0.0,9.566944444444445,25.97940733024691,29.0,0.0,6.5,2.183333333333333,10.0,4.0,0.8015277777777778,0.001868614969135802,0.875,0.7208333333333333
QBVN_Cover,3,50,85,9.299091204154495,66.6390416927529,56.0,0.0,9.962352941176471,28.303419300269123,29.0,0.0,6.5,2.183333333333333,10.0,4.0,0.8054901960784316,0.0016645905420991922,0.8705882352941177,0.7372549019607844
QBVN_Cover,3,50,90,9.682088868529547,71.9184774811847,56.0,0.0,10.35037037037037,30.62785788751715,30.0,0.0,6.5,2.183333333333333,10.0,4.0,0.8085185185185183,0.0015108824874256967,0.8740740740740741,0.7407407407407407
QBVN_Cover,3,50,95,10.047495682210709,77.88864801739643,65.0,0.0,10.730877192982456,32.99716355801786,32.0,0.0,6.5,2.183333333333333,10.0,4.0,0.8126315789473684,0.001518908382066277,0.8807017543859649,0.743859649122807
QBVN_Cover,3,50,100,10.459496255956433,83.64740641744685,65.0,0.0,11.10211111111111,35.33746220987654,32.0,0.0,6.5,2.183333333333333,10.0,4.0,0.8161111111111109,0.0014267283950617294,0.8866666666666667,0.7533333333333333
QBVN_Cover,4,10,5,1.0337078651685394,1.0962420569793376,4.0,0.0,1.7733333333333334,1.118622222222222,5.0,0.0,9.7,1.7433333333333338,13.0,7.0,0.44499999999999995,0.009391666666666668,0.6,0.2
QBVN_Cover,4,10,10,2.0530421216848675,4.02838778137709,9.0,0.0,2.848333333333333,2.4586638888888888,7.0,0.0,9.7,1.7433333333333338,13.0,7.0,0.5341666666666668,0.004228472222222222,0.675,0.4
QBVN_Cover,4,10,15,3.1056533827618167,7.9443517278639035,13.0,0.0,3.721111111111111,3.6788876543209876,9.0,0.0,9.7,1.7433333333333338,13.0,7.0,0.5994444444444443,0.0025830246913580235,0.6833333333333333,0.5
QBVN_Cover,4,10,20,3.9231770833333335,11.388629489474825,17.0,0.0,4.474583333333333,4.977687326388889,10.0,0.0,9.7,1.7433333333333338,13.0,7.0,0.64,0.002275000000000001,0.7125,0.525
QBVN_Cover,4,10,25,4.481083844580777,14.108537884585626,19.0,0.0,5.144666666666667,6.197738222222222,10.0,0.0,9.7,1.7433333333333338,13.0,7.0,0.652,0.0019360000000000004,0.75,0.57
QBVN_Cover,4,10,30,5.095277893857083,18.179806368658834,27.0,0.0,5.705555555555556,7.006635802469137,10.0,0.0,9.7,1.7433333333333338,13.0,7.0,0.6647222222222221,0.0021559413580246917,0.775,0.55
QBVN_Cover,4,10,35,5.663109213802917,22.702228539833285,28.0,0.0,6.15452380952381,7.364931916099773,10.0,0.0,9.7,1.7433333333333338,13.0,7.0,0.6692857142857142,0.0022249999999999995,0.7857142857142857,0.5642857142857143
QBVN_Cover,4,10,40,6.232729505680074,29.093518893059414,35.0,0.0,6.517083333333333,7.438874826388889,10.0,0.0,9.7,1.7433333333333338,13.0,7.0,0.6785416666666667,0.002449696180555556,0.8,0.55625
QBVN_Cover,4,10,45,6.760958344677375,35.39235541155098,36.0,0.0,6.814259259259259,7.373833710562415,10.0,0.0,9.7,1.7433333333333338,13.0,7.0,0.680185185185185,0.002501406035665295,0.7944444444444444,0.5555555555555556
QBVN_Cover,4,10,50,7.272170504654581,41.59691782688112,38.0,0.0,7.059333333333333,7.20681288888889,10.0,0.0,9.7,1.7433333333333338,13.0,7.0,0.6803333333333332,0.0026765555555555553,0.785,0.55
QBVN_Cover,4,10,55,7.658514895509115,47.217758754891506,43.0,0.0,7.261363636363637,6.982749655647383,10.0,0.0,9.7,1.7433333333333338,13.0,7.0,0.6815151515151515,0.0026500459136822785,0.7909090909090909,0.5636363636363636
QBVN_Cover,4,10,60,8.071153456314615,52.73181129877023,46.0,0.0,7.427361111111111,6.723056925154322,10.0,0.0,9.7,1.7433333333333338,13.0,7.0,0.6851388888888887,0.0026211612654320985,0.8083333333333333,0.5791666666666667
QBVN_Cover,4,10,65,8.342404473438956,57.76738173015707,57.0,0.0,7.568589743589744,6.46273134451019,10.0,0.0,9.7,1.7433333333333338,13.0,7.0,0.6878205128205129,0.0025454470742932275,0.8192307692307692,0.6038461538461538
QBVN_Cover,4,10,70,8.550672182006204,61.299828055582594,63.0,0.0,7.689047619047619,6.205689569160997,10.0,0.0,9.7,1.7433333333333338,13.0,7.0,0.6907142857142857,0.0023023809523809525,0.8285714285714286,0.6142857142857143
QBVN_Cover,4,10,75,8.80521991300145,66.19711791120005,63.0,0.0,7.797,5.971346555555555,10.0,0.0,9.7,1.7433333333333338,13.0,7.0,0.6896666666666668,0.002393592592592593,0.8333333333333334,0.6133333333333333
QBVN_Cover,4,10,80,9.00317748524739,69.30139707562563,63.0,0.0,7.8923958333333335,5.748942176649306,10.0,0.0,9.7,1.7433333333333338,13.0,7.0,0.6884374999999999,0.002106868489583334,0.81875,0.60625
QBVN_Cover,4,10,85,9.248332623811551,74.91491668913434,69.0,0.0,7.97343137254902,5.527431362937332,10.0,0.0,9.7,1.7433333333333338,13.0,7.0,0.6908823529411766,0.0021939734717416367,0.8235294117647058,0.5970588235294118
QBVN_Cover,4,10,90,9.45897470218177,79.85211829021802,74.0,0.0,8.04675925925926,5.323276534636488,10.0,0.0,9.7,1.7433333333333338,13.0,7.0,0.6917592592592593,0.0020691786694101502,0.8166666666666667,0.5972222222222222
QBVN_Cover,4,10,95,9.640335280670561,83.12159379157467,74.0,0.0,8.114210526315789,5.1366050784856885,10.0,0.0,9.7,1.7433333333333338,13.0,7.0,0.6907017543859649,0.0019250846414281314,0.8078947368421052,0.6
QBVN_Cover,4,10,100,9.727031589100555,85.5960935034632,77.0,0.0,8.1735,4.957064416666666,10.0,0.0,9.7,1.7433333333333338,13.0,7.0,0.6911666666666666,0.0018953055555555557,0.8075,0.6025
QBVN_Cover,4,25,5,1.0337078651685394,1.0962420569793376,4.0,0.0,1.7733333333333334,1.118622222222222,5.0,0.0,9.7,1.7433333333333338,13.0,7.0,0.44499999999999995,0.009391666666666668,0.6,0.2
QBVN_Cover,4,25,10,2.0530421216848675,4.02838778137709,9.0,0.0,2.848333333333333,2.4586638888888888,7.0,0.0,9.7,1.7433333333333338,13.0,7.0,0.5341666666666668,0.004228472222222222,0.675,0.4
QBVN_Cover,4,25,15,3.1056533827618167,7.9443517278639035,13.0,0.0,3.721111111111111,3.6788876543209876,9.0,0.0,9.7,1.7433333333333338,13.0,7.0,0.5994444444444443,0.0025830246913580235,0.6833333333333333,0.5
QBVN_Cover,4,25,20,3.9231770833333335,11.388629489474825,17.0,0.0,4.4825,5.0638604166666665,12.0,0.0,9.7,1.7433333333333338,13.0,7.0,0.64,0.002275000000000001,0.7125,0.525
QBVN_Cover,4,25,25,4.468940936863544,14.12072576229566,19.0,0.0,5.201,6.749932333333333,13.0,0.0,9.7,1.7433333333333338,13.0,7.0,0.6546666666666667,0.0017382222222222222,0.75,0.58
QBVN_Cover,4,25,30,5.0653702937525855,18.16784091584075,27.0,0.0,5.896111111111111,8.785318209876541,15.0,0.0,9.7,1.7433333333333338,13.0,7.0,0.6713888888888888,0.001887422839506173,0.775,0.5583333333333333
QBVN_Cover,4,25,35,5.64557846906676,22.660823686694755,28.0,0.0,6.569285714285714,11.115199489795918,16.0,0.0,9.7,1.7433333333333338,13.0,7.0,0.6811904761904762,0.0016955215419501132,0.7857142857142857,0.5928571428571429
QBVN_Cover,4,25,40,6.285842562107153,29.028440692363866,35.0,0.0,7.219791666666667,13.559816623263888,18.0,0.0,9.7,1.7433333333333338,13.0,7.0,0.6960416666666667,0.001540321180555556,0.8,0.625
QBVN_Cover,4,25,45,6.880377754459602,35.33983532424805,36.0,0.0,7.837407407407407,15.995415500685871,19.0,0.0,9.7,1.7433333333333338,13.0,7.0,0.705925925925926,0.0012776406035665295,0.8,0.6388888888888888
QBVN_Cover,4,25,50,7.489495798319328,41.737751473138275,38.0,0.0,8.438833333333333,18.541925305555555,21.0,0.0,9.7,1.7433333333333338,13.0,7.0,0.714,0.0012106666666666663,0.8,0.645
QBVN_Cover,4,25,55,8.013229735405291,48.10419288674285,43.0,0.0,9.027575757575757,21.204391092745638,22.0,0.0,9.7,1.7433333333333338,13.0,7.0,0.7215151515151514,0.0011913682277318648,0.8090909090909091,0.6681818181818182
QBVN_Cover,4,25,60,8.611934625617636,54.8672691952701,46.0,0.0,9.592222222222222,23.87927283950617,24.0,0.0,9.7,1.7433333333333338,13.0,7.0,0.7308333333333333,0.0012599537037037037,0.825,0.6625
QBVN_Cover,4,25,65,9.10043365134432,61.561639014028046,57.0,0.0,10.13,26.520023076923074,25.0,0.0,9.7,1.7433333333333338,13.0,7.0,0.7391025641025643,0.001194362261669954,0.8346153846153846,0.6653846153846154
QBVN_Cover,4,25,70,9.590103750997606,68.13717261493406,63.0,0.0,10.647976190476191,29.09834114229025,25.0,0.0,9.7,1.7433333333333338,13.0,7.0,0.7458333333333331,0.0011165674603174599,0.8428571428571429,0.6821428571428572
QBVN_Cover,4,25,75,10.058344439508367,75.23189875475103,63.0,0.0,11.153888888888888,31.722429320987658,25.0,0.0,9.7,1.7433333333333338,13.0,7.0,0.7503333333333334,0.0010913703703703706,0.8466666666666667,0.69
QBVN_Cover,4,25,80,10.543249237593567,82.01164489019558,63.0,0.0,11.658020833333333,34.46461274956597,25.0,0.0,9.7,1.7433333333333338,13.0,7.0,0.7514583333333332,0.0010141493055555557,0.8375,0.696875
QBVN_Cover,4,25,85,11.05896073603732,90.29573316899094,69.0,0.0,12.141176470588235,36.993794694348324,25.0,0.0,9.7,1.7433333333333338,13.0,7.0,0.7565686274509803,0.0011151576316801237,0.8441176470588235,0.6941176470588235
QBVN_Cover,4,25,90,11.535223263170701,98.57775311659718,74.0,0.0,12.601666666666667,39.244478703703706,25.0,0.0,9.7,1.7433333333333338,13.0,7.0,0.7610185185185185,0.0010311128257887519,0.8388888888888889,0.6972222222222222
QBVN_Cover,4,25,95,12.039990806711101,106.73892015620137,74.0,0.0,13.041929824561404,41.24964539858418,25.0,0.0,9.7,1.7433333333333338,13.0,7.0,0.7633333333333334,0.000987965527854725,0.8368421052631579,0.7
QBVN_Cover,4,25,100,12.458405734144222,113.67203186318173,77.0,0.0,13.461333333333334,43.01717155555556,25.0,0.0,9.7,1.7433333333333338,13.0,7.0,0.7673333333333333,0.0009978888888888889,0.84,0.7
QBVN_Cover,4,50,5,1.0337078651685394,1.0962420569793376,4.0,0.0,1.7733333333333334,1.118622222222222,5.0,0.0,9.7,1.7433333333333338,13.0,7.0,0.44499999999999995,0.009391666666666668,0.6,0.2
QBVN_Cover,4,50,10,2.0530421216848675,4.02838778137709,9.0,0.0,2.848333333333333,2.4586638888888888,7.0,0.0,9.7,1.7433333333333338,13.0,7.0,0.5341666666666668,0.004228472222222222,0.675,0.4
QBVN_Cover,4,50,15,3.1056533827618167,7.9443517278639035,13.0,0.0,3.721111111111111,3.6788876543209876,9.0,0.0,9.7,1.7433333333333338,13.0,7.0,0.5994444444444443,0.0025830246913580235,0.6833333333333333,0.5
QBVN_Cover,4,50,20,3.9231770833333335,11.388629489474825,17.0,0.0,4.4825,5.0638604166666665,12.0,0.0,9.7,1.7433333333333338,13.0,7.0,0.64,0.002275000000000001,0.7125,0.525
QBVN_Cover,4,50,25,4.468940936863544,14.12072576229566,19.0,0.0,5.201,6.749932333333333,13.0,0.0,9.7,1.7433333333333338,13.0,7.0,0.6546666666666667,0.0017382222222222222,0.75,0.58
QBVN_Cover,4,50,30,5.0653702937525855,18.16784091584075,27.0,0.0,5.896111111111111,8.785318209876541,15.0,0.0,9.7,1.7433333333333338,13.0,7.0,0.6713888888888888,0.001887422839506173,0.775,0.5583333333333333
QBVN_Cover,4,50,35,5.64557846906676,22.660823686694755,28.0,0.0,6.569285714285714,11.115199489795918,16.0,0.0,9.7,1.7433333333333338,13.0,7.0,0.6811904761904762,0.0016955215419501132,0.7857142857142857,0.5928571428571429
